,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
494,10024.0,jackson hospital & clinic inc,1725 pine street,,,,al,36106.0,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,24 patients,al_ami-3
495,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,,,,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,97%,65 patients,al_ami-4
496,10024.0,jackson hospital & clinic inc,,,,montgomery,,36106.0,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,,173 patients,
497,10024.0,jackson hospital & clinic inc,,,,montgomery,al,,,,,voluntary non-profit - private,yes,heart attack,ami-7a,,,0 patients,al_ami-7a
498,10024.0,jackson hospital & clinic inc,1725 pine street,,,,al,36106.0,montgomery,,acute care hospitals,voluntary non-profit - private,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,40%,15 patients,
499,,,1725 pine street,,,montgomery,al,36106.0,,3342938000.0,acute care hospitals,,yes,heart failure,hf-1,,45%,,al_hf-1
500,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,,36106.0,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,518 patients,
501,,marshall medical center south,,,,boaz,al,35957.0,,2565938310.0,acute care hospitals,,yes,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,
502,10024.0,,1725 pine street,,,montgomery,al,,montgomery,3342938000.0,,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85%,,al_hf-3
503,,jackson hospital & clinic inc,1725 pine street,,,montgomery,,36106.0,montgomery,,,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,99%,93 patients,
504,10024.0,,1725 pine street,,,montgomery,al,36106.0,,,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,85%,,al_pn-2
505,,jackson hospital & clinic inc,,,,montgomery,,,,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,,al_pn-3b
506,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106.0,,3342938000.0,,,yes,pneumonia,pn-4,,91%,74 patients,al_pn-4
507,10024.0,jackson hospital & clinic inc,,,,montgomery,al,36106.0,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-5c,,88%,,al_pn-5c
508,,jackson hospital & clinic inc,1725 pine street,,,,al,,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),82%,97 patients,al_pn-6
509,10024.0,jackson hospital & clinic inc,,,,montgomery,al,36106.0,montgomery,3342938000.0,acute care hospitals,,yes,pneumonia,pn-7,,82%,184 patients,al_pn-7
510,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,,montgomery,3342938000.0,,voluntary non-profit - private,yes,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,180 patients,al_scip-card-2
511,10024.0,jackson hospital & clinic inc,,,,,,36106.0,,,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,78%,,al_scip-inf-1
512,10005.0,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,120 patients,al_pn-3b
513,10024.0,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,,montgomery,,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,827 patients,al_scip-inf-2
514,10024.0,jackson hospital & clinic inc,,,,,,36106.0,montgomery,3342938000.0,,voluntary non-profit - private,yes,surgical infection prevention,,,83%,817 patients,al_scip-inf-3
515,,jackson hospital & clinic inc,1725 pine street,,,,al,36106.0,montgomery,,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,72%,270 patients,al_scip-inf-4
516,10024.0,jackson hospital & clinic inc,1725 pine street,,,,,36106.0,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,,97%,1062 patients,
517,10024.0,,1725 pine street,,,montgomery,al,36106.0,montgomery,3342938000.0,acute care hospitals,,yes,,scip-vte-1,,92%,263 patients,al_scip-vte-1
518,10024.0,jackson hospital & clinic inc,,,,montgomery,al,36106.0,montgomery,3342938000.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,259 patients,
519,,g h lanier memorial hospital,4800 48th st,,,,al,36854.0,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,,ami-1,heart attack patients given aspirin at arrival,92%,24 patients,
520,,g h lanier memorial hospital,4800 48th st,,,valley,,36854.0,chambers,3347561400.0,acute care hospitals,,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,,,al_ami-2
521,,,4800 48th st,,,valley,al,36854.0,,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,al_ami-3
522,10025.0,g h lanier memorial hospital,,,,valley,al,,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,50%,4 patients,al_ami-4
523,,marshall medical center south,2505 u s highway 431 north,,,,al,35957.0,marshall,,acute care hospitals,,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,97%,98 patients,
524,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854.0,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,,,92%,13 patients,al_ami-5
525,,g h lanier memorial hospital,,,,valley,al,,chambers,3347561400.0,,,yes,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0%,2 patients,al_ami-7a
526,10025.0,,4800 48th st,,,valley,al,36854.0,chambers,3347561400.0,,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
527,10025.0,g h lanier memorial hospital,4800 48th st,,,,al,36854.0,chambers,3347561400.0,acute care hospitals,,yes,heart failure,,heart failure patients given discharge instructions,,137 patients,al_hf-1
528,10025.0,,4800 48th st,,,,al,36854.0,chambers,,acute care hospitals,voluntary non-profit - other,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,164 patients,al_hf-2
529,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854.0,chambers,,,voluntary non-profit - other,yes,heart failure,hf-3,,,,al_hf-3
530,10025.0,,4800 48th st,,,,al,36854.0,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,,heart failure patients given smoking cessation advice/counseling,97%,38 patients,al_hf-4
531,,g h lanier memorial hospital,4800 48th st,,,valley,al,36854.0,chambers,,acute care hospitals,,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,80%,55 patients,al_pn-2
532,10025.0,g h lanier memorial hospital,4800 48th st,,,,al,36854.0,,3347561400.0,acute care hospitals,voluntary non-profit - other,,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,43 patients,
533,10025.0,,,,,,al,,chambers,3347561400.0,,voluntary non-profit - other,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,91%,34 patients,
534,10005.0,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,,
535,10025.0,g h lanier memorial hospital,4800 48th st,,,,al,36854.0,chambers,,,voluntary non-profit - other,yes,pneumonia,pn-5c,,82%,50 patients,
536,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,36854.0,,,acute care hospitals,voluntary non-profit - other,yes,,pn-6,,85%,52 patients,al_pn-6
537,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,al,,,3347561400.0,acute care hospitals,voluntary non-profit - other,,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,,al_pn-7
538,10025.0,g h lanier memorial hospital,,,,valley,,,,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,32%,19 patients,
539,10025.0,,4800 48th st,,,,al,,chambers,3347561400.0,,,,surgical infection prevention,scip-inf-1,,,117 patients,al_scip-inf-1
540,10025.0,g h lanier memorial hospital,,,,valley,al,36854.0,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,118 patients,al_scip-inf-2
541,10025.0,g h lanier memorial hospital,,,,valley,al,,,3347561400.0,,voluntary non-profit - other,yes,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),79%,116 patients,al_scip-inf-3
542,10025.0,,,,,valley,al,36854.0,,3347561400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,,,,al_scip-inf-4
543,10025.0,g h lanier memorial hospital,4800 48th st,,,,,36854.0,chambers,,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,172 patients,al_scip-inf-6
544,10025.0,g h lanier memorial hospital,4800 48th st,,,valley,,,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,,,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,88%,85 patients,al_scip-vte-1
545,10005.0,marshall medical center south,2505 u s highway 431 north,,,boaz,,35957.0,marshall,2565938310.0,acute care hospitals,,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,al_pn-6
546,10025.0,g h lanier memorial hospital,,,,valley,al,,chambers,3347561400.0,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,82%,84 patients,al_scip-vte-2
547,10027.0,elba general hospital,,,,elba,,36323.0,coffee,,acute care hospitals,voluntary non-profit - other,,,,,,,al_ami-1
548,10027.0,elba general hospital,,,,elba,al,36323.0,coffee,,acute care hospitals,,,heart attack,ami-2,heart attack patients given aspirin at discharge,,,al_ami-2
549,10027.0,elba general hospital,987 drayton street,,,,al,,,3348972257.0,,voluntary non-profit - other,yes,heart attack,ami-3,,,,al_ami-3
550,10027.0,elba general hospital,987 drayton street,,,elba,al,36323.0,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,,
551,10027.0,elba general hospital,987 drayton street,,,elba,al,36323.0,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,,ami-5,heart attack patients given beta blocker at discharge,,,al_ami-5
552,10027.0,elba general hospital,987 drayton street,,,elba,al,36323.0,,,acute care hospitals,voluntary non-profit - other,yes,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,
553,10027.0,elba general hospital,987 drayton street,,,,al,36323.0,coffee,,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,
554,,elba general hospital,987 drayton street,,,elba,al,36323.0,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,,100%,,
555,10027.0,elba general hospital,987 drayton street,,,elba,al,,,3348972257.0,acute care hospitals,voluntary non-profit - other,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,3 patients,
556,10018.0,callahan eye foundation hospital,1720 university blvd,,,,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
557,,,2505 u s highway 431 north,,,boaz,al,35957.0,marshall,2565938310.0,,,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,81%,,al_pn-7
558,,elba general hospital,,,,,al,36323.0,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_hf-3
559,10027.0,elba general hospital,987 drayton street,,,elba,al,,coffee,,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,,,0 patients,al_hf-4
560,10027.0,elba general hospital,987 drayton street,,,elba,al,36323.0,coffee,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,31 patients,al_pn-2
561,10027.0,,,,,elba,al,,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,19 patients,al_pn-3b
562,10027.0,elba general hospital,,,,elba,,36323.0,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,12 patients,al_pn-4
563,10027.0,,987 drayton street,,,elba,al,,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,40 patients,al_pn-5c
564,10027.0,elba general hospital,987 drayton street,,,elba,al,36323.0,coffee,,acute care hospitals,,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),93%,30 patients,
565,10027.0,elba general hospital,987 drayton street,,,elba,al,,coffee,3348972257.0,acute care hospitals,,yes,pneumonia,pn-7,,,,
566,10027.0,,,,,elba,,,coffee,,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,al_scip-card-2
567,,,987 drayton street,,,elba,al,36323.0,coffee,,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
568,,,2505 u s highway 431 north,,,boaz,al,,marshall,2565938310.0,acute care hospitals,,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14 patients,
569,10027.0,elba general hospital,987 drayton street,,,elba,,36323.0,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,al_scip-inf-2
570,10027.0,elba general hospital,987 drayton street,,,elba,al,36323.0,coffee,3348972257.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
571,10027.0,elba general hospital,987 drayton street,,,,al,,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
572,10027.0,elba general hospital,987 drayton street,,,elba,,36323.0,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,,
573,10027.0,elba general hospital,987 drayton street,,,,al,36323.0,coffee,3348972257.0,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
574,10027.0,elba general hospital,,,,,al,36323.0,coffee,3348972257.0,,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
575,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801.0,,3347493411.0,,government - hospital district or authority,yes,,ami-1,,,185 patients,al_ami-1
576,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,,36801.0,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,97%,,al_ami-2
577,,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,,lee,3347493411.0,acute care hospitals,,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,72 patients,al_ami-3
578,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,,lee,3347493411.0,,government - hospital district or authority,,heart attack,ami-4,,100%,,al_ami-4
579,10005.0,marshall medical center south,2505 u s highway 431 north,,,boaz,al,,,2565938310.0,acute care hospitals,,yes,surgical infection prevention,,,96%,168 patients,al_scip-inf-1
580,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,,36801.0,,3347493411.0,acute care hospitals,,yes,heart attack,,heart attack patients given beta blocker at discharge,,,al_ami-5
581,10029.0,,2000 pepperell parkway,,,,,36801.0,lee,3347493411.0,acute care hospitals,,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
582,10029.0,,2000 pepperell parkway,,,opelika,al,36801.0,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,85%,,al_ami-8a
583,10029.0,,2000 pepperell parkway,,,opelika,,36801.0,lee,3347493411.0,acute care hospitals,government - hospital district or authority,,heart failure,,heart failure patients given discharge instructions,82%,,al_hf-1
584,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801.0,lee,3347493411.0,,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,570 patients,
585,10029.0,east alabama medical center and snf,,,,opelika,al,36801.0,lee,,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,272 patients,al_hf-3
586,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801.0,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,101 patients,al_hf-4
587,,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801.0,lee,3347493411.0,acute care hospitals,,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,92%,114 patients,al_pn-2
588,,,2000 pepperell parkway,,,,al,36801.0,,,acute care hospitals,government - hospital district or authority,,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,129 patients,al_pn-3b
589,10029.0,east alabama medical center and snf,,,,opelika,al,36801.0,lee,3347493411.0,acute care hospitals,,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,59 patients,al_pn-4
590,10005.0,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957.0,,2565938310.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,,al_scip-inf-2
591,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,,96%,153 patients,al_pn-5c
592,,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801.0,lee,,,government - hospital district or authority,yes,pneumonia,pn-6,,97%,115 patients,al_pn-6
593,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,,al_pn-7
594,10029.0,,2000 pepperell parkway,,,,al,36801.0,,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,98%,208 patients,al_scip-card-2
595,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,,36801.0,,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,,
596,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801.0,lee,,acute care hospitals,government - hospital district or authority,yes,,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,1016 patients,al_scip-inf-2
597,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,36801.0,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
598,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,opelika,al,,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
599,10029.0,east alabama medical center and snf,,,,opelika,al,36801.0,,3347493411.0,acute care hospitals,,yes,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,1421 patients,al_scip-inf-6
600,10029.0,east alabama medical center and snf,2000 pepperell parkway,,,,,,lee,3347493411.0,,government - hospital district or authority,yes,surgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92%,473 patients,al_scip-vte-1
601,,marshall medical center south,2505 u s highway 431 north,,,,,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,158 patients,al_scip-inf-3
602,10029.0,,2000 pepperell parkway,,,opelika,,36801.0,lee,3347493411.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,473 patients,al_scip-vte-2
603,,wedowee hospital,209 north main street,,,wedowee,al,36278.0,randolph,2563572111.0,,government - local,no,heart attack,ami-1,heart attack patients given aspirin at arrival,50%,4 patients,al_ami-1
604,10032.0,wedowee hospital,,,,wedowee,al,,randolph,2563572111.0,acute care hospitals,,no,heart attack,ami-2,heart attack patients given aspirin at discharge,,,
605,10032.0,wedowee hospital,,,,wedowee,al,36278.0,randolph,2563572111.0,acute care hospitals,government - local,,heart attack,ami-3,,,0 patients,
606,10032.0,wedowee hospital,209 north main street,,,wedowee,al,,,2563572111.0,acute care hospitals,,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
607,,wedowee hospital,,,,wedowee,,,randolph,2563572111.0,acute care hospitals,government - local,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,,3 patients,al_ami-5
608,10032.0,wedowee hospital,,,,wedowee,al,36278.0,randolph,2563572111.0,acute care hospitals,government - local,,heart attack,ami-7a,,,0 patients,al_ami-7a
609,10032.0,,209 north main street,,,wedowee,al,36278.0,randolph,2563572111.0,acute care hospitals,government - local,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,
610,10032.0,wedowee hospital,,,,wedowee,al,36278.0,randolph,2563572111.0,,,no,heart failure,hf-1,,0%,34 patients,al_hf-1
611,10032.0,wedowee hospital,209 north main street,,,wedowee,al,36278.0,randolph,2563572111.0,acute care hospitals,,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,38%,39 patients,
612,10005.0,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,
613,10032.0,,209 north main street,,,wedowee,al,36278.0,randolph,2563572111.0,acute care hospitals,,,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,al_hf-3
614,10032.0,,,,,,al,36278.0,randolph,2563572111.0,acute care hospitals,government - local,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,,
615,10032.0,wedowee hospital,209 north main street,,,wedowee,al,36278.0,randolph,2563572111.0,,,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,28 patients,al_pn-2
616,10032.0,wedowee hospital,209 north main street,,,wedowee,al,36278.0,randolph,2563572111.0,acute care hospitals,government - local,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,14 patients,al_pn-3b
617,,wedowee hospital,209 north main street,,,wedowee,al,36278.0,,,acute care hospitals,government - local,no,pneumonia,,pneumonia patients given smoking cessation advice/counseling,67%,6 patients,al_pn-4
618,10032.0,wedowee hospital,209 north main street,,,,,,randolph,2563572111.0,acute care hospitals,government - local,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,90%,,al_pn-5c
619,10032.0,wedowee hospital,209 north main street,,,wedowee,al,36278.0,randolph,2563572111.0,acute care hospitals,government - local,,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),,,al_pn-6
620,,,209 north main street,,,,,36278.0,,,acute care hospitals,,,,pn-7,pneumonia patients assessed and given influenza vaccination,12%,16 patients,
621,10032.0,wedowee hospital,209 north main street,,,wedowee,al,36278.0,randolph,2563572111.0,acute care hospitals,,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,
622,10032.0,wedowee hospital,209 north main street,,,wedowee,,36278.0,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-1,,,,
623,10005.0,,,,,boaz,al,35957.0,marshall,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,,100%,237 patients,
624,10032.0,wedowee hospital,209 north main street,,,wedowee,al,36278.0,,2563572111.0,acute care hospitals,government - local,no,,,,,,al_scip-inf-2
625,10032.0,wedowee hospital,,,,wedowee,al,36278.0,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,
626,10032.0,wedowee hospital,209 north main street,,,wedowee,al,36278.0,randolph,2563572111.0,acute care hospitals,government - local,,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
627,10032.0,,209 north main street,,,wedowee,al,,randolph,2563572111.0,,government - local,no,surgical infection prevention,scip-inf-6,,,,al_scip-inf-6
